,mean_fit_time,mean_score_time,mean_test_score,param_C,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,std_fit_time,std_score_time,std_test_score,subgenre_level,class1,class2,mfw,token_unit,normalization,repetition,num_topics,optimize_interval,topic_repetition
3,0.0032434940338134767,0.0006218194961547851,0.7529411764705882,1000,{'C': 1000},1,0.8235294117647058,0.8235294117647058,0.7058823529411765,0.7058823529411765,0.8235294117647058,0.8823529411764706,0.7058823529411765,0.7647058823529411,0.8823529411764706,0.4117647058823529,0.00024085466373269273,1.0172653321622259e-05,0.13100622030188286,subgenre-current,novela romántica,other,100.0,word,zscore,7,,,
0,0.0032058477401733397,0.0006374597549438476,0.7823529411764706,1,{'C': 1},1,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.8823529411764706,0.8823529411764706,0.8235294117647058,0.7058823529411765,0.8823529411764706,0.5882352941176471,0.6470588235294118,0.0003252692352541812,5.621311994741738e-05,0.09860620361317769,subgenre-current,novela romántica,other,100.0,word,zscore,8,,,
1,0.003180527687072754,0.000619959831237793,0.7823529411764706,10,{'C': 10},1,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.8823529411764706,0.8823529411764706,0.8235294117647058,0.7058823529411765,0.8823529411764706,0.5882352941176471,0.6470588235294118,0.0003059434817914599,7.784320968447406e-06,0.09860620361317769,subgenre-current,novela romántica,other,100.0,word,zscore,8,,,
2,0.0031668901443481444,0.0006200790405273438,0.7823529411764706,100,{'C': 100},1,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.8823529411764706,0.8823529411764706,0.8235294117647058,0.7058823529411765,0.8823529411764706,0.5882352941176471,0.6470588235294118,0.0003073441770478004,1.0418537273525709e-05,0.09860620361317769,subgenre-current,novela romántica,other,100.0,word,zscore,8,,,
3,0.003171420097351074,0.000631260871887207,0.7823529411764706,1000,{'C': 1000},1,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.8823529411764706,0.8823529411764706,0.8235294117647058,0.7058823529411765,0.8823529411764706,0.5882352941176471,0.6470588235294118,0.0003241154529582153,1.7768839414960694e-05,0.09860620361317769,subgenre-current,novela romántica,other,100.0,word,zscore,8,,,
0,0.003242015838623047,0.0006347417831420899,0.7176470588235295,1,{'C': 1},1,0.7058823529411765,0.7647058823529411,0.7647058823529411,0.6470588235294118,0.6470588235294118,0.8235294117647058,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.0002646785576860384,1.5833955654278828e-05,0.05128116404165495,subgenre-current,novela romántica,other,100.0,word,zscore,9,,,
1,0.0032166957855224608,0.0006210803985595703,0.7176470588235295,10,{'C': 10},1,0.7058823529411765,0.7647058823529411,0.7647058823529411,0.6470588235294118,0.6470588235294118,0.8235294117647058,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.00024862988121595507,6.367159989471623e-06,0.05128116404165495,subgenre-current,novela romántica,other,100.0,word,zscore,9,,,
2,0.0031965970993041992,0.0006235361099243164,0.7176470588235295,100,{'C': 100},1,0.7058823529411765,0.7647058823529411,0.7647058823529411,0.6470588235294118,0.6470588235294118,0.8235294117647058,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.0002540314158129618,9.351997256919392e-06,0.05128116404165495,subgenre-current,novela romántica,other,100.0,word,zscore,9,,,
3,0.003212285041809082,0.0006230831146240235,0.7176470588235295,1000,{'C': 1000},1,0.7058823529411765,0.7647058823529411,0.7647058823529411,0.6470588235294118,0.6470588235294118,0.8235294117647058,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.0002752064543208868,9.436798912984014e-06,0.05128116404165495,subgenre-current,novela romántica,other,100.0,word,zscore,9,,,
0,0.0026437520980834963,0.000705265998840332,0.788235294117647,1,{'C': 1},3,0.9411764705882353,0.8823529411764706,0.7058823529411765,0.8823529411764706,0.9411764705882353,0.7058823529411765,0.7647058823529411,0.6470588235294118,0.5882352941176471,0.8235294117647058,3.454570031204041e-05,1.6445162373168523e-05,0.11823383083671633,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,0,,,
1,0.0025504589080810546,0.0006424665451049804,0.7647058823529411,10,{'C': 10},4,0.9411764705882353,0.5882352941176471,0.7058823529411765,0.8823529411764706,0.8823529411764706,0.7647058823529411,0.8235294117647058,0.5882352941176471,0.6470588235294118,0.8235294117647058,7.67462110588426e-05,6.5615374630771256e-06,0.12055236195246584,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,0,,,
2,0.002937626838684082,0.0006201028823852539,0.7882352941176471,100,{'C': 100},1,0.9411764705882353,0.5882352941176471,0.8823529411764706,0.8235294117647058,0.8235294117647058,0.7058823529411765,0.7647058823529411,0.7058823529411765,0.7058823529411765,0.9411764705882353,0.0002590361860945309,9.35163255710812e-06,0.10910139406465533,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,0,,,
3,0.0029689550399780275,0.0006313085556030274,0.7882352941176471,1000,{'C': 1000},1,0.9411764705882353,0.5882352941176471,0.8823529411764706,0.8235294117647058,0.8235294117647058,0.7058823529411765,0.7647058823529411,0.7058823529411765,0.7058823529411765,0.9411764705882353,0.0002509117409649191,2.115579019205275e-05,0.10910139406465533,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,0,,,
0,0.002640962600708008,0.0007026433944702148,0.8117647058823529,1,{'C': 1},1,0.9411764705882353,0.7647058823529411,0.7647058823529411,0.8823529411764706,0.8823529411764706,0.7647058823529411,0.7058823529411765,0.8823529411764706,0.7058823529411765,0.8235294117647058,4.943619442458482e-05,1.4409025607407068e-05,0.07803823036130351,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,1,,,
1,0.0026067495346069336,0.0006470441818237305,0.7764705882352941,10,{'C': 10},2,0.9411764705882353,0.5882352941176471,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.6470588235294118,0.6470588235294118,0.8823529411764706,0.6470588235294118,0.9411764705882353,0.00017298677664370556,1.4000855741964768e-05,0.1256126853180154,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,1,,,
2,0.0030500173568725588,0.000639796257019043,0.7235294117647059,100,{'C': 100},3,0.8823529411764706,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.7647058823529411,0.6470588235294118,0.6470588235294118,0.7647058823529411,0.6470588235294118,0.9411764705882353,0.0002720436026894338,3.3566634993376427e-05,0.10539101686569949,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,1,,,
3,0.0030611276626586912,0.0006437063217163086,0.7235294117647059,1000,{'C': 1000},3,0.8823529411764706,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.7647058823529411,0.6470588235294118,0.6470588235294118,0.7647058823529411,0.6470588235294118,0.9411764705882353,0.0003082285690482205,3.389511503428275e-05,0.10539101686569949,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,1,,,
0,0.0026626348495483398,0.0007098913192749023,0.7588235294117647,1,{'C': 1},3,0.9411764705882353,0.8235294117647058,0.7058823529411765,0.7647058823529411,0.8823529411764706,0.6470588235294118,0.7058823529411765,0.7058823529411765,0.5882352941176471,0.8235294117647058,3.9840657710551865e-05,1.3218047298353965e-05,0.10340232841909966,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,2,,,
1,0.002748560905456543,0.0007462501525878906,0.7588235294117647,10,{'C': 10},3,0.8823529411764706,0.6470588235294118,0.7647058823529411,0.7647058823529411,0.7058823529411765,0.6470588235294118,0.9411764705882353,0.6470588235294118,0.7058823529411765,0.8823529411764706,0.00018680852754170287,0.00016245954645839386,0.10340232841909966,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,2,,,
2,0.003261232376098633,0.000637054443359375,0.7823529411764706,100,{'C': 100},1,0.9411764705882353,0.6470588235294118,0.9411764705882353,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.8235294117647058,0.8235294117647058,0.7647058823529411,0.7647058823529411,0.00043065856475159927,1.7005112185125465e-05,0.09503232012590299,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,2,,,
3,0.003248000144958496,0.0006365060806274414,0.7823529411764706,1000,{'C': 1000},1,0.9411764705882353,0.6470588235294118,0.9411764705882353,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.8235294117647058,0.8235294117647058,0.7647058823529411,0.7647058823529411,0.0004187382835978068,1.1682048126729169e-05,0.09503232012590299,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,2,,,
0,0.0026767730712890627,0.0007060766220092773,0.7882352941176471,1,{'C': 1},2,0.9411764705882353,0.6470588235294118,0.7647058823529411,0.8823529411764706,0.8823529411764706,0.7647058823529411,0.8235294117647058,0.7647058823529411,0.6470588235294118,0.7647058823529411,4.8432643809117976e-05,1.1948196696488398e-05,0.09188529030478415,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,3,,,
1,0.002599000930786133,0.0006509304046630859,0.8235294117647058,10,{'C': 10},1,0.9411764705882353,0.7647058823529411,0.7647058823529411,0.8823529411764706,0.9411764705882353,0.8823529411764706,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,6.752374472406354e-05,1.299580287563944e-05,0.07440653318043247,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,3,,,
2,0.003149533271789551,0.000632166862487793,0.7823529411764705,100,{'C': 100},3,1.0,0.8235294117647058,0.7647058823529411,0.7058823529411765,0.8235294117647058,0.8823529411764706,0.6470588235294118,0.7647058823529411,0.5294117647058824,0.8823529411764706,0.0002002498765351039,2.4378751480095022e-05,0.12629947384461107,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,3,,,
3,0.0031423330307006835,0.0006260871887207031,0.7823529411764705,1000,{'C': 1000},3,1.0,0.8235294117647058,0.7647058823529411,0.7058823529411765,0.8235294117647058,0.8823529411764706,0.6470588235294118,0.7647058823529411,0.5294117647058824,0.8823529411764706,0.00020478497355871553,9.672274745948743e-06,0.12629947384461107,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,3,,,
0,0.002649259567260742,0.0007043838500976563,0.7941176470588235,1,{'C': 1},2,0.9411764705882353,0.7647058823529411,0.6470588235294118,0.8823529411764706,0.8235294117647058,0.8235294117647058,1.0,0.6470588235294118,0.5882352941176471,0.8235294117647058,3.4855100222549624e-05,9.25739769110675e-06,0.12684622736969306,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,4,,,
1,0.0027570009231567385,0.0006547927856445313,0.8235294117647058,10,{'C': 10},1,0.9411764705882353,0.8235294117647058,0.7058823529411765,0.8823529411764706,0.8823529411764706,0.8235294117647058,0.8823529411764706,0.7058823529411765,0.6470588235294118,0.9411764705882353,0.000167967540470232,1.783307222257093e-05,0.09843059135695004,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,4,,,
2,0.0031716346740722655,0.000631260871887207,0.7470588235294117,100,{'C': 100},3,0.9411764705882353,0.7647058823529411,0.7058823529411765,0.7647058823529411,0.7058823529411765,0.6470588235294118,0.7647058823529411,0.7647058823529411,0.5882352941176471,0.8235294117647058,0.0002454665989263369,1.1672799297664012e-05,0.09131867468388247,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,4,,,
3,0.0031772136688232424,0.0006239652633666992,0.7470588235294117,1000,{'C': 1000},3,0.9411764705882353,0.7647058823529411,0.7058823529411765,0.7647058823529411,0.7058823529411765,0.6470588235294118,0.7647058823529411,0.7647058823529411,0.5882352941176471,0.8235294117647058,0.00023145237522827314,6.026333203199242e-06,0.09131867468388247,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,4,,,
0,0.002683544158935547,0.000712275505065918,0.776470588235294,1,{'C': 1},2,0.9411764705882353,0.8823529411764706,0.7058823529411765,0.8235294117647058,0.8235294117647058,0.6470588235294118,0.7647058823529411,0.8235294117647058,0.5882352941176471,0.7647058823529411,5.8387751082695884e-05,1.5677449302782157e-05,0.1012038266710897,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,5,,,
1,0.002657961845397949,0.0006539821624755859,0.8176470588235294,10,{'C': 10},1,1.0,0.8235294117647058,0.8235294117647058,0.8823529411764706,0.9411764705882353,0.6470588235294118,0.7647058823529411,0.7647058823529411,0.5882352941176471,0.9411764705882353,9.592181539352868e-05,1.0780633293216501e-05,0.12464482412010051,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,5,,,
2,0.0033628225326538088,0.0006356239318847656,0.7588235294117647,100,{'C': 100},3,0.8235294117647058,0.8235294117647058,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.5882352941176471,0.5882352941176471,0.8235294117647058,0.5882352941176471,0.9411764705882353,0.0003457808095014403,1.227242122050889e-05,0.11896322597739224,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,5,,,
3,0.003329920768737793,0.0006302356719970703,0.7588235294117647,1000,{'C': 1000},3,0.8235294117647058,0.8235294117647058,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.5882352941176471,0.5882352941176471,0.8235294117647058,0.5882352941176471,0.9411764705882353,0.00029981058207840524,5.259494401025978e-06,0.11896322597739224,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,5,,,
0,0.002680039405822754,0.0007039546966552734,0.8,1,{'C': 1},1,0.9411764705882353,0.6470588235294118,0.8823529411764706,0.9411764705882353,0.7058823529411765,0.7647058823529411,0.8235294117647058,0.8823529411764706,0.6470588235294118,0.7647058823529411,3.442263137450437e-05,1.1602536717585513e-05,0.10588235294117646,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,6,,,
1,0.0026936054229736326,0.000668478012084961,0.7764705882352941,10,{'C': 10},2,0.8823529411764706,0.5882352941176471,0.8235294117647058,0.8823529411764706,0.8235294117647058,0.7647058823529411,0.7058823529411765,0.8235294117647058,0.5294117647058824,0.9411764705882353,7.963543158401243e-05,3.36063313909347e-05,0.12561268531801542,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,6,,,
2,0.0035003662109375,0.0006235837936401367,0.7764705882352941,100,{'C': 100},2,1.0,0.5294117647058824,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.7058823529411765,0.6470588235294118,0.8235294117647058,0.7058823529411765,0.9411764705882353,0.0005984297995542513,6.701428435116007e-06,0.13100622030188286,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,6,,,
3,0.003511500358581543,0.0006349563598632812,0.7764705882352941,1000,{'C': 1000},2,1.0,0.5294117647058824,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.7058823529411765,0.6470588235294118,0.8235294117647058,0.7058823529411765,0.9411764705882353,0.000605446620338495,1.5965430940594147e-05,0.13100622030188286,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,6,,,
0,0.0027689456939697264,0.0007907867431640625,0.7941176470588235,1,{'C': 1},1,0.9411764705882353,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.8823529411764706,0.7647058823529411,0.8823529411764706,0.7647058823529411,0.5882352941176471,0.8235294117647058,0.00012740830101880387,0.00021771425413204278,0.09207338730881487,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,7,,,
1,0.002587890625,0.0006541252136230469,0.7588235294117647,10,{'C': 10},4,1.0,0.5882352941176471,0.7058823529411765,0.7647058823529411,0.7647058823529411,0.7058823529411765,0.8235294117647058,0.7058823529411765,0.7058823529411765,0.8235294117647058,8.623532441823472e-05,1.1905278422796046e-05,0.10340232841909966,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,7,,,
2,0.00325164794921875,0.0006305456161499023,0.7882352941176471,100,{'C': 100},2,0.9411764705882353,0.6470588235294118,0.7647058823529411,0.8823529411764706,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.5294117647058824,0.8823529411764706,0.00023006906652501023,1.2399622888172935e-05,0.11527010554273778,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,7,,,
3,0.0032218217849731444,0.0006259679794311523,0.7882352941176471,1000,{'C': 1000},2,0.9411764705882353,0.6470588235294118,0.7647058823529411,0.8823529411764706,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.5294117647058824,0.8823529411764706,0.00018986243307304846,5.927231649507415e-06,0.11527010554273778,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,7,,,
0,0.0026561975479125976,0.0007016420364379883,0.7529411764705882,1,{'C': 1},4,0.8823529411764706,0.8235294117647058,0.7058823529411765,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.8235294117647058,0.7058823529411765,0.5882352941176471,0.7058823529411765,3.361337554064504e-05,1.4494379025452307e-05,0.0780382303613035,subgenre-current,novela romántica,other,100.0,3gram_words,tfidf,8,,,
