,mean_fit_time,mean_score_time,mean_test_score,param_max_features,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,std_fit_time,std_score_time,std_test_score,subgenre_level,class1,class2,mfw,token_unit,normalization,repetition,num_topics,optimize_interval,topic_repetition
1,0.13215227127075196,0.008580851554870605,0.8653846153846153,log2,{'max_features': 'log2'},1,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.7857142857142857,0.7692307692307693,0.9230769230769231,0.8461538461538461,1.0,0.8461538461538461,0.7692307692307693,0.0010374498985247938,7.340327274284944e-05,0.0742165130566548,subgenre-theme,novela histórica,other,,,,9,50.0,1000.0,3.0
0,0.13619060516357423,0.008655047416687012,0.8340659340659341,sqrt,{'max_features': 'sqrt'},2,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.6923076923076923,0.7692307692307693,0.0012191630582034634,8.452182088339679e-05,0.06918714830196569,subgenre-theme,novela histórica,other,,,,9,50.0,1000.0,4.0
1,0.1332005500793457,0.008705449104309083,0.856043956043956,log2,{'max_features': 'log2'},1,0.8571428571428571,0.9285714285714286,1.0,0.9285714285714286,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.6923076923076923,0.7692307692307693,0.7692307692307693,0.0005759406529525701,0.00012396175254943655,0.09468421638917811,subgenre-theme,novela histórica,other,,,,9,50.0,1000.0,4.0
0,0.14649174213409424,0.008929753303527832,0.85,sqrt,{'max_features': 'sqrt'},1,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.8461538461538461,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.6923076923076923,0.8461538461538461,0.013484320127565563,0.000831097965430572,0.06049198525556425,subgenre-theme,novela histórica,other,,,,0,100.0,100.0,0.0
1,0.1340653657913208,0.00857839584350586,0.8428571428571429,log2,{'max_features': 'log2'},2,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.7857142857142857,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.6923076923076923,0.8461538461538461,0.000986764523915132,9.47155248011089e-05,0.07211002073196889,subgenre-theme,novela histórica,other,,,,0,100.0,100.0,0.0
0,0.14119219779968262,0.008699679374694824,0.8280219780219781,sqrt,{'max_features': 'sqrt'},2,0.7857142857142857,0.9285714285714286,0.7857142857142857,0.8571428571428571,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.6923076923076923,0.7692307692307693,0.000979356957330715,0.00011921808448773106,0.07633408732232573,subgenre-theme,novela histórica,other,,,,0,100.0,100.0,1.0
1,0.13487045764923095,0.008689308166503906,0.8510989010989011,log2,{'max_features': 'log2'},1,0.7857142857142857,0.8571428571428571,0.7857142857142857,0.9285714285714286,0.7692307692307693,0.9230769230769231,0.8461538461538461,1.0,0.7692307692307693,0.8461538461538461,0.0015558247848937014,0.00013175098696403297,0.07442773666142838,subgenre-theme,novela histórica,other,,,,0,100.0,100.0,1.0
0,0.14053289890289306,0.008602118492126465,0.8642857142857142,sqrt,{'max_features': 'sqrt'},1,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.6923076923076923,0.7692307692307693,0.8461538461538461,0.0014818594494814827,9.546242096013385e-05,0.07657101537845395,subgenre-theme,novela histórica,other,,,,0,100.0,100.0,2.0
1,0.13423736095428468,0.00862433910369873,0.8351648351648352,log2,{'max_features': 'log2'},2,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.6153846153846154,0.7692307692307693,0.0011107299005406585,0.00010269147646979248,0.09692781130197776,subgenre-theme,novela histórica,other,,,,0,100.0,100.0,2.0
0,0.1409275770187378,0.008634638786315919,0.8582417582417584,sqrt,{'max_features': 'sqrt'},1,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.8461538461538461,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.7692307692307693,0.0013568671359467295,0.00010878995873979043,0.05193979032130319,subgenre-theme,novela histórica,other,,,,0,100.0,100.0,3.0
1,0.13454430103302,0.00870828628540039,0.8516483516483516,log2,{'max_features': 'log2'},2,0.6428571428571429,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.000652011619396355,0.00010543471258377487,0.08469384117801183,subgenre-theme,novela histórica,other,,,,0,100.0,100.0,3.0
0,0.1404423952102661,0.008654427528381348,0.85,sqrt,{'max_features': 'sqrt'},1,0.7857142857142857,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.7692307692307693,0.0007688019745568331,5.42454455034388e-05,0.059129150938957216,subgenre-theme,novela histórica,other,,,,0,100.0,100.0,4.0
1,0.1352827787399292,0.008687329292297364,0.8428571428571429,log2,{'max_features': 'log2'},2,0.7857142857142857,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.7692307692307693,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.9230769230769231,0.7692307692307693,0.001240362480319796,9.704292530571539e-05,0.06337525650679654,subgenre-theme,novela histórica,other,,,,0,100.0,100.0,4.0
0,0.14083337783813477,0.008645844459533692,0.8664835164835164,sqrt,{'max_features': 'sqrt'},2,0.8571428571428571,0.7857142857142857,0.9285714285714286,0.7857142857142857,0.8461538461538461,1.0,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.0006427351626318039,8.156592294971135e-05,0.07176800162495445,subgenre-theme,novela histórica,other,,,,1,100.0,100.0,0.0
1,0.13358798027038574,0.008604121208190919,0.904945054945055,log2,{'max_features': 'log2'},1,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.7142857142857143,0.9230769230769231,1.0,0.9230769230769231,0.9230769230769231,1.0,0.9230769230769231,0.000980592690757967,0.00011212078505964414,0.0780161737509803,subgenre-theme,novela histórica,other,,,,1,100.0,100.0,0.0
0,0.14231860637664795,0.008723568916320801,0.873076923076923,sqrt,{'max_features': 'sqrt'},1,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.9230769230769231,0.8461538461538461,0.8461538461538461,1.0,0.7692307692307693,0.8461538461538461,0.003476873259039662,0.00023934456415292178,0.05950577354251543,subgenre-theme,novela histórica,other,,,,1,100.0,100.0,1.0
1,0.13631644248962402,0.008633017539978027,0.8725274725274724,log2,{'max_features': 'log2'},2,0.7857142857142857,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.7692307692307693,1.0,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.006916725878449921,6.968541120394833e-05,0.07648225336837501,subgenre-theme,novela histórica,other,,,,1,100.0,100.0,1.0
0,0.14121830463409424,0.0086564302444458,0.887912087912088,sqrt,{'max_features': 'sqrt'},1,0.7857142857142857,0.8571428571428571,0.9285714285714286,1.0,0.8461538461538461,1.0,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.7692307692307693,0.0010729075707302258,5.609883786892527e-05,0.07630046301907671,subgenre-theme,novela histórica,other,,,,1,100.0,100.0,2.0
1,0.13486843109130858,0.008727574348449707,0.8664835164835164,log2,{'max_features': 'log2'},2,0.7142857142857143,0.7857142857142857,0.9285714285714286,0.9285714285714286,0.9230769230769231,1.0,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.7692307692307693,0.0006415662848001099,0.0001700181409964679,0.09151444878505688,subgenre-theme,novela histórica,other,,,,1,100.0,100.0,2.0
0,0.14046525955200195,0.008637285232543946,0.8807692307692309,sqrt,{'max_features': 'sqrt'},1,0.8571428571428571,0.7857142857142857,0.9285714285714286,0.9285714285714286,0.6923076923076923,1.0,0.8461538461538461,1.0,1.0,0.7692307692307693,0.0006939717694733074,0.00010882763274512406,0.10294099381071817,subgenre-theme,novela histórica,other,,,,1,100.0,100.0,3.0
1,0.1341633081436157,0.008604884147644043,0.8659340659340661,log2,{'max_features': 'log2'},2,0.7857142857142857,0.7142857142857143,0.9285714285714286,1.0,0.6923076923076923,1.0,0.8461538461538461,0.9230769230769231,1.0,0.7692307692307693,0.0008547857036016892,9.313755497171011e-05,0.114206439115395,subgenre-theme,novela histórica,other,,,,1,100.0,100.0,3.0
0,0.14045109748840331,0.00879364013671875,0.8950549450549451,sqrt,{'max_features': 'sqrt'},1,1.0,0.7857142857142857,0.9285714285714286,0.9285714285714286,0.7692307692307693,1.0,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.0006332494964050033,0.0002675161385135785,0.07642894668144028,subgenre-theme,novela histórica,other,,,,1,100.0,100.0,4.0
1,0.13443543910980224,0.008697748184204102,0.8884615384615385,log2,{'max_features': 'log2'},2,0.8571428571428571,0.7857142857142857,0.9285714285714286,0.9285714285714286,0.8461538461538461,1.0,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.8461538461538461,0.000940967476038014,0.00016125382037087115,0.05912915093895724,subgenre-theme,novela histórica,other,,,,1,100.0,100.0,4.0
0,0.14060988426208496,0.008595943450927734,0.9192307692307692,sqrt,{'max_features': 'sqrt'},1,0.8571428571428571,0.7857142857142857,0.9285714285714286,0.9285714285714286,0.8461538461538461,1.0,0.9230769230769231,1.0,0.9230769230769231,1.0,0.0009311342980618629,7.725225540662116e-05,0.0684082483581089,subgenre-theme,novela histórica,other,,,,2,100.0,100.0,0.0
1,0.13422853946685792,0.008630490303039551,0.9032967032967033,log2,{'max_features': 'log2'},2,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.7692307692307693,1.0,0.001131931605062578,0.00010458346946944654,0.05867555637016482,subgenre-theme,novela histórica,other,,,,2,100.0,100.0,0.0
0,0.14085659980773926,0.008626842498779297,0.90989010989011,sqrt,{'max_features': 'sqrt'},1,0.8571428571428571,1.0,0.9285714285714286,0.9285714285714286,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.0011161977318202131,5.168760832291831e-05,0.045188758670224385,subgenre-theme,novela histórica,other,,,,2,100.0,100.0,1.0
1,0.13445730209350587,0.00866372585296631,0.8807692307692309,log2,{'max_features': 'log2'},2,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.7692307692307693,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.9230769230769231,1.0,0.0011502773999008617,0.00015047760052424555,0.06049198525556425,subgenre-theme,novela histórica,other,,,,2,100.0,100.0,1.0
0,0.14048047065734864,0.008575057983398438,0.8873626373626375,sqrt,{'max_features': 'sqrt'},1,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.9230769230769231,1.0,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.0009758423500581389,8.540499609361487e-05,0.07131224678468978,subgenre-theme,novela histórica,other,,,,2,100.0,100.0,2.0
1,0.13429591655731202,0.008703112602233887,0.8796703296703295,log2,{'max_features': 'log2'},2,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.9230769230769231,1.0,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.00047527498951788726,0.00013511924679424645,0.07119361186741527,subgenre-theme,novela histórica,other,,,,2,100.0,100.0,2.0
0,0.140478777885437,0.008602285385131836,0.9016483516483518,sqrt,{'max_features': 'sqrt'},2,1.0,0.8571428571428571,0.9285714285714286,1.0,0.9230769230769231,1.0,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.8461538461538461,0.0010637255817995592,4.6053583460871436e-05,0.07678362555888406,subgenre-theme,novela histórica,other,,,,2,100.0,100.0,3.0
1,0.1337303876876831,0.008611106872558593,0.9247252747252748,log2,{'max_features': 'log2'},1,0.9285714285714286,0.8571428571428571,1.0,1.0,0.7692307692307693,1.0,0.9230769230769231,1.0,0.9230769230769231,0.8461538461538461,0.000680900967467497,7.186310915920328e-05,0.07589779830764733,subgenre-theme,novela histórica,other,,,,2,100.0,100.0,3.0
0,0.14011175632476808,0.008589053153991699,0.9021978021978023,sqrt,{'max_features': 'sqrt'},2,0.9285714285714286,0.8571428571428571,0.9285714285714286,1.0,0.9230769230769231,1.0,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.8461538461538461,0.0007287929118584376,5.303636699001632e-05,0.06883718577303659,subgenre-theme,novela histórica,other,,,,2,100.0,100.0,4.0
1,0.1342864990234375,0.008759832382202149,0.9027472527472528,log2,{'max_features': 'log2'},1,0.9285714285714286,0.7857142857142857,0.9285714285714286,1.0,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.0011278057075808673,0.00020191757157140162,0.057050326604926455,subgenre-theme,novela histórica,other,,,,2,100.0,100.0,4.0
0,0.14166827201843263,0.008652234077453613,0.8802197802197801,sqrt,{'max_features': 'sqrt'},1,1.0,0.8571428571428571,0.9285714285714286,0.7857142857142857,0.9230769230769231,1.0,0.8461538461538461,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.0008658245514535034,7.823025135310627e-05,0.07624504948879848,subgenre-theme,novela histórica,other,,,,3,100.0,100.0,0.0
1,0.13437793254852295,0.008616971969604491,0.8516483516483516,log2,{'max_features': 'log2'},2,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.6428571428571429,0.8461538461538461,1.0,0.9230769230769231,0.6923076923076923,0.8461538461538461,0.9230769230769231,0.0008424425772337808,0.0001000732726180004,0.10355357353309667,subgenre-theme,novela histórica,other,,,,3,100.0,100.0,0.0
0,0.1420273780822754,0.008707547187805175,0.8137362637362637,sqrt,{'max_features': 'sqrt'},2,0.7142857142857143,1.0,0.7857142857142857,0.7142857142857143,0.6923076923076923,1.0,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.9230769230769231,0.0009966384896266827,0.00013764581856913016,0.11072348828767976,subgenre-theme,novela histórica,other,,,,3,100.0,100.0,1.0
1,0.13508343696594238,0.00866541862487793,0.8582417582417582,log2,{'max_features': 'log2'},1,0.7857142857142857,1.0,0.8571428571428571,0.7857142857142857,0.8461538461538461,1.0,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.0017938703250814545,0.00010220758389766376,0.08429366554182464,subgenre-theme,novela histórica,other,,,,3,100.0,100.0,1.0
0,0.14156548976898192,0.00870201587677002,0.8884615384615385,sqrt,{'max_features': 'sqrt'},1,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.7142857142857143,1.0,1.0,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.8461538461538461,0.0018262296114116374,0.0003018601322363526,0.08890408720985803,subgenre-theme,novela histórica,other,,,,3,100.0,100.0,2.0
1,0.13530261516571046,0.00869131088256836,0.8137362637362637,log2,{'max_features': 'log2'},2,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.7142857142857143,0.9230769230769231,1.0,0.6923076923076923,0.6923076923076923,0.9230769230769231,0.6923076923076923,0.0018440123748767225,0.00015921170708066814,0.10829752565741703,subgenre-theme,novela histórica,other,,,,3,100.0,100.0,2.0
0,0.14134321212768555,0.0087446928024292,0.8505494505494505,sqrt,{'max_features': 'sqrt'},2,0.7857142857142857,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.7692307692307693,1.0,0.8461538461538461,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.0016876849692860582,0.0002322593095603424,0.06782098516136031,subgenre-theme,novela histórica,other,,,,3,100.0,100.0,3.0
1,0.1349714994430542,0.00873405933380127,0.887912087912088,log2,{'max_features': 'log2'},1,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.8461538461538461,1.0,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.8461538461538461,0.0007687264050756921,0.00018612973830300317,0.05096579615518784,subgenre-theme,novela histórica,other,,,,3,100.0,100.0,3.0
0,0.14103074073791505,0.008606886863708496,0.8879120879120878,sqrt,{'max_features': 'sqrt'},1,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.8461538461538461,1.0,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.0014572994799616267,5.684495440966361e-05,0.05096579615518784,subgenre-theme,novela histórica,other,,,,3,100.0,100.0,4.0
1,0.13423125743865966,0.00863475799560547,0.8873626373626374,log2,{'max_features': 'log2'},2,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.7692307692307693,1.0,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.0007763010793651497,7.810221478093134e-05,0.07131224678468978,subgenre-theme,novela histórica,other,,,,3,100.0,100.0,4.0
0,0.14146661758422852,0.008678770065307618,0.8813186813186814,sqrt,{'max_features': 'sqrt'},1,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.7857142857142857,0.7692307692307693,1.0,0.9230769230769231,0.9230769230769231,0.7692307692307693,1.0,0.001047205580574585,0.0001268353318366581,0.08326306259127303,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,0.0
1,0.1341418981552124,0.008582711219787598,0.873076923076923,log2,{'max_features': 'log2'},2,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.6923076923076923,1.0,0.9230769230769231,1.0,0.7692307692307693,0.8461538461538461,0.0010273339795302983,0.0001051846055890819,0.0909651850739832,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,0.0
0,0.14172139167785644,0.008564615249633789,0.8428571428571429,sqrt,{'max_features': 'sqrt'},1,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.9285714285714286,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.0009232495961698445,4.465449510003233e-05,0.05322585071785641,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,1.0
1,0.134690260887146,0.008620357513427735,0.8346153846153846,log2,{'max_features': 'log2'},2,0.7857142857142857,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.6923076923076923,0.8461538461538461,0.7692307692307693,0.0007678591496882281,0.00011060613828101204,0.07579430849886526,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,1.0
0,0.1408290147781372,0.008659744262695312,0.8796703296703298,sqrt,{'max_features': 'sqrt'},1,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.8461538461538461,1.0,0.9230769230769231,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.0010943691765900408,0.00020940053384120282,0.07119361186741527,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,2.0
1,0.13467507362365722,0.008615660667419433,0.8489010989010989,log2,{'max_features': 'log2'},2,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.7692307692307693,1.0,0.8461538461538461,0.6923076923076923,0.7692307692307693,0.7692307692307693,0.0006628817385360388,3.866559141159654e-05,0.09247270703135622,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,2.0
0,0.14097583293914795,0.008675408363342286,0.8945054945054945,sqrt,{'max_features': 'sqrt'},2,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.6923076923076923,1.0,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.0009298991353630585,0.00011509984032512466,0.07934948658697011,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,3.0
1,0.13454897403717042,0.008720827102661134,0.9021978021978023,log2,{'max_features': 'log2'},1,0.8571428571428571,0.9285714285714286,0.9285714285714286,1.0,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.0008499820437403487,0.0001635790479337721,0.04870004353002274,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,3.0
0,0.14019155502319336,0.008696603775024413,0.8802197802197803,sqrt,{'max_features': 'sqrt'},2,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.6923076923076923,1.0,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.8461538461538461,0.0009953814522358083,0.00027908199386537317,0.07835403723066325,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,4.0
1,0.13489336967468263,0.00871586799621582,0.8945054945054945,log2,{'max_features': 'log2'},1,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.6923076923076923,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.0012522320550692853,0.00019468269047251142,0.07150460872526349,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,4.0
0,0.14120063781738282,0.008654451370239258,0.9038461538461539,sqrt,{'max_features': 'sqrt'},1,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.7857142857142857,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,0.9230769230769231,0.0010239883805144953,9.348119769682509e-05,0.05604664936428555,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,0.0
1,0.1338353157043457,0.008620524406433105,0.8901098901098902,log2,{'max_features': 'log2'},2,0.7857142857142857,0.9285714285714286,0.9285714285714286,0.6428571428571429,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,0.9230769230769231,0.9230769230769231,0.0005965138224210298,0.00016916339870971185,0.09617739115182886,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,0.0
0,0.140805983543396,0.008574986457824707,0.8653846153846153,sqrt,{'max_features': 'sqrt'},2,0.7857142857142857,0.9285714285714286,1.0,0.7857142857142857,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.8461538461538461,1.0,0.8461538461538461,0.0011857180396292247,6.516433383186244e-05,0.0797839281068343,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,1.0
1,0.1343743085861206,0.008621764183044434,0.8796703296703295,log2,{'max_features': 'log2'},1,0.8571428571428571,0.9285714285714286,1.0,0.8571428571428571,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.0007978096361862868,0.00011861404821228063,0.06100880779582597,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,1.0
0,0.1413562297821045,0.008620762825012207,0.8368131868131868,sqrt,{'max_features': 'sqrt'},1,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.00100892779781623,8.733773718306644e-05,0.061775935051045464,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,2.0
1,0.13440842628479005,0.008679819107055665,0.828021978021978,log2,{'max_features': 'log2'},2,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.6923076923076923,0.7692307692307693,0.7692307692307693,0.0009133557166867623,0.00023157695632396004,0.06932881597191129,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,2.0
0,0.14140830039978028,0.008698153495788574,0.8587912087912087,sqrt,{'max_features': 'sqrt'},2,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.7142857142857143,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.0008915121004267453,0.00025697108055006536,0.06818723379633138,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,3.0
1,0.13468554019927978,0.008676433563232422,0.8890109890109891,log2,{'max_features': 'log2'},1,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.7857142857142857,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,0.8461538461538461,0.001086646133108034,0.00011053190239053772,0.05808604521495612,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,3.0
0,0.14004223346710204,0.008643770217895507,0.867032967032967,sqrt,{'max_features': 'sqrt'},1,0.7142857142857143,0.8571428571428571,0.9285714285714286,0.7857142857142857,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.9230769230769231,1.0,0.8461538461538461,0.00121703081681541,0.00024927113851384966,0.0768759667357921,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,4.0
1,0.13404290676116942,0.008606553077697754,0.8648351648351648,log2,{'max_features': 'log2'},2,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.9230769230769231,0.8461538461538461,0.000780486377758765,5.235427167167509e-05,0.047086341287095726,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,4.0
0,0.14117968082427979,0.008679080009460449,0.8043956043956044,sqrt,{'max_features': 'sqrt'},2,1.0,0.7857142857142857,0.9285714285714286,0.7142857142857143,0.5384615384615384,0.8461538461538461,0.9230769230769231,0.6923076923076923,0.8461538461538461,0.7692307692307693,0.0008467431338960359,0.00012122894556284939,0.12815750031068548,subgenre-theme,novela histórica,other,,,,6,100.0,100.0,0.0
1,0.1344144105911255,0.008624434471130371,0.8505494505494505,log2,{'max_features': 'log2'},1,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.7142857142857143,0.6153846153846154,0.8461538461538461,0.9230769230769231,1.0,0.8461538461538461,0.8461538461538461,0.0008872935463397628,6.840770835599902e-05,0.10665003593735427,subgenre-theme,novela histórica,other,,,,6,100.0,100.0,0.0
0,0.14145686626434326,0.008660268783569337,0.828021978021978,sqrt,{'max_features': 'sqrt'},2,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.6923076923076923,0.8461538461538461,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.0012410557248700373,0.00011116278970521905,0.06019179986845733,subgenre-theme,novela histórica,other,,,,6,100.0,100.0,1.0
1,0.13519878387451173,0.00871734619140625,0.85,log2,{'max_features': 'log2'},1,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.7857142857142857,0.6923076923076923,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.0010274312598294256,0.00010950468527201704,0.07657101537845395,subgenre-theme,novela histórica,other,,,,6,100.0,100.0,1.0
0,0.14121992588043214,0.008633804321289063,0.85,sqrt,{'max_features': 'sqrt'},1,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.7857142857142857,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.6923076923076923,0.0010295497578826345,8.757629465067325e-05,0.07657101537845395,subgenre-theme,novela histórica,other,,,,6,100.0,100.0,2.0
1,0.13419728279113768,0.008728981018066406,0.85,log2,{'max_features': 'log2'},1,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.7857142857142857,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.7692307692307693,0.001102810769102303,0.00029603316584787077,0.059129150938957216,subgenre-theme,novela histórica,other,,,,6,100.0,100.0,2.0
0,0.14158298969268798,0.008669447898864747,0.8346153846153846,sqrt,{'max_features': 'sqrt'},2,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.6153846153846154,0.8461538461538461,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.6923076923076923,0.0010189581558225948,0.00011189047928860101,0.09725274725274724,subgenre-theme,novela histórica,other,,,,6,100.0,100.0,3.0
1,0.13480885028839112,0.008631753921508788,0.8582417582417584,log2,{'max_features': 'log2'},1,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.7857142857142857,0.6923076923076923,0.9230769230769231,0.8461538461538461,0.9230769230769231,1.0,0.7692307692307693,0.00074070944725782,4.807109834239415e-05,0.08620597212068216,subgenre-theme,novela histórica,other,,,,6,100.0,100.0,3.0
