,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,idno,y_true,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9
4831,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0039,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4832,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0040,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4833,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0053,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4834,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0054,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4835,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0057,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4836,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0058,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4837,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0059,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4838,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0060,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4839,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0061,novela romántica,novela romántica,novela romántica,novela naturalista,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4840,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0071,novela romántica,novela romántica,novela romántica,novela naturalista,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4841,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0074,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4842,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0076,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4843,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0080,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4844,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0082,novela romántica,novela romántica,novela romántica,novela naturalista,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4845,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0087,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4846,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0088,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela romántica,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4847,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0090,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela romántica,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4848,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0095,novela romántica,novela romántica,novela romántica,novela romántica,novela naturalista,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4849,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0096,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4850,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0097,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4851,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0098,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4852,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0106,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4853,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0109,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4854,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0113,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4855,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0114,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4856,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0115,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4857,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0116,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4858,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0118,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela naturalista,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4859,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0120,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4860,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0124,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4861,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0126,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4862,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0129,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4863,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0131,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4864,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0136,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4865,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0138,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4866,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0140,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4867,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0145,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela naturalista,novela romántica,novela romántica,novela romántica
4868,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0152,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4869,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0155,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4870,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0156,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4871,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0157,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4872,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0161,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4873,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0162,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela naturalista,novela romántica,novela romántica
4874,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0163,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4875,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0164,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4876,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0177,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela romántica,novela naturalista,novela naturalista,novela naturalista
4877,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0178,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4878,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0179,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4879,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0182,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4880,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0189,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4881,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0190,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4882,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0191,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4883,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0192,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4884,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0193,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4885,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0194,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4886,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0195,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4887,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0201,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela naturalista,novela romántica
4888,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0203,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4889,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0205,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4890,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0206,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela romántica,novela naturalista
4891,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0217,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4892,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0223,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4893,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0226,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4894,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0229,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4895,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0240,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela naturalista
4896,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0250,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
4897,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0254,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4898,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0255,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4899,subgenre-current,novela romántica,novela naturalista,500,5gram_chars_affix-punct,zscore,9,nh0256,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4900,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0002,novela realista,novela naturalista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4901,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0008,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4902,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0010,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4903,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0012,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4904,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0013,novela naturalista,novela realista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4905,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0015,novela realista,novela naturalista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4906,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0019,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4907,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0022,novela naturalista,novela naturalista,novela realista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4908,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0023,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4909,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0027,novela realista,novela realista,novela naturalista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4910,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0030,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4911,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0031,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4912,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0032,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4913,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0033,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4914,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0034,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4915,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0036,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4916,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0044,novela realista,novela realista,novela naturalista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4917,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0046,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4918,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0047,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4919,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0048,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4920,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0052,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4921,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0059,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4922,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0060,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela realista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4923,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0062,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4924,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0067,novela realista,novela realista,novela realista,novela realista,novela naturalista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4925,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0068,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4926,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0074,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4927,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0075,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4928,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0076,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela realista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4929,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0089,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4930,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0090,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela realista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4931,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0109,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4932,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0114,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela realista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4933,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0127,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4934,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0133,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4935,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0135,novela realista,novela realista,novela realista,novela realista,novela realista,novela naturalista,novela realista,novela realista,novela realista,novela realista,novela realista
4936,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0136,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4937,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0148,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4938,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0155,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4939,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0163,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4940,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0164,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4941,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0165,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4942,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0174,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4943,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0175,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4944,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0177,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4945,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0179,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4946,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0189,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4947,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0190,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4948,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0191,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
