,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,idno,y_true,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9
5813,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,2,nh0187,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5814,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,2,nh0188,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela de costumbres,novela sentimental,novela sentimental,novela sentimental
5815,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,2,nh0195,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5816,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,2,nh0197,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5817,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,2,nh0199,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5818,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,2,nh0202,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela de costumbres,novela sentimental,novela sentimental
5819,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,2,nh0207,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5820,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,2,nh0209,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela de costumbres,novela sentimental,novela sentimental
5821,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,2,nh0212,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela de costumbres,novela sentimental,novela sentimental
5822,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,2,nh0213,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5823,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,2,nh0214,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5824,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,2,nh0217,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5825,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,2,nh0218,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5826,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,2,nh0219,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5827,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,2,nh0220,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela sentimental
5828,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,2,nh0228,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela de costumbres,novela sentimental
5829,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,2,nh0230,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela de costumbres,novela sentimental
5830,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,2,nh0237,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5831,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,2,nh0238,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5832,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,2,nh0241,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5833,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,2,nh0242,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela sentimental
5834,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,2,nh0245,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5835,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,2,nh0246,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela sentimental
5836,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,2,nh0250,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela de costumbres
5837,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,2,nh0251,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5838,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,2,nh0252,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5839,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,2,nh0254,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5840,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0001,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5841,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0003,novela sentimental,novela de costumbres,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5842,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0005,novela de costumbres,novela sentimental,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5843,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0006,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5844,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0008,novela de costumbres,novela sentimental,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5845,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0010,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5846,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0013,novela sentimental,novela de costumbres,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5847,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0014,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5848,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0018,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5849,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0021,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5850,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0027,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5851,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0034,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5852,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0036,novela de costumbres,novela de costumbres,novela sentimental,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5853,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0039,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5854,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0042,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5855,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0043,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5856,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0045,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5857,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0048,novela de costumbres,novela de costumbres,novela sentimental,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5858,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0050,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5859,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0051,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5860,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0057,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5861,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0061,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5862,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0062,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5863,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0063,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5864,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0065,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela sentimental,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5865,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0066,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela sentimental,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5866,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0068,novela sentimental,novela sentimental,novela de costumbres,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5867,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0070,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5868,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0071,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela sentimental,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5869,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0072,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5870,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0073,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela sentimental,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5871,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0076,novela sentimental,novela sentimental,novela sentimental,novela de costumbres,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5872,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0077,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5873,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0078,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5874,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0079,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5875,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0082,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5876,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0089,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5877,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0090,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5878,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0092,novela sentimental,novela sentimental,novela sentimental,novela de costumbres,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5879,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0093,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5880,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0096,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela de costumbres,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5881,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0099,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela de costumbres,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5882,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0101,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela sentimental,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5883,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0102,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5884,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0104,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5885,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0105,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5886,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0118,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5887,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0120,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela sentimental,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5888,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0123,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5889,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0129,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5890,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0130,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela de costumbres,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5891,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0131,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5892,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0132,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela de costumbres,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5893,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0133,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela sentimental,novela de costumbres,novela de costumbres,novela de costumbres
5894,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0135,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5895,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0136,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5896,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0137,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5897,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0138,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5898,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0140,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5899,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0141,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5900,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0144,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5901,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0145,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela de costumbres,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5902,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0146,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5903,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0147,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5904,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0151,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela de costumbres,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5905,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0154,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5906,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0156,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5907,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0162,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela de costumbres,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5908,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0164,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela sentimental,novela de costumbres,novela de costumbres
5909,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0171,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5910,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0172,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5911,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0179,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela sentimental,novela de costumbres
5912,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0183,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela de costumbres,novela sentimental,novela sentimental,novela sentimental
5913,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0187,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5914,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0188,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela de costumbres,novela sentimental,novela sentimental,novela sentimental
5915,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0195,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5916,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0197,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5917,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0199,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres
5918,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0202,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela de costumbres,novela sentimental,novela sentimental
5919,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0207,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5920,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0209,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela de costumbres,novela sentimental,novela sentimental
5921,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0212,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental,novela sentimental
5922,subgenre-theme,novela sentimental,novela de costumbres,400,3gram_words,tf,3,nh0213,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela de costumbres,novela sentimental,novela de costumbres
